2016-03-02 15:19:48,173 INFO  [main][org.apache.spark.SparkContext] Running Spark version 1.4.1
2016-03-02 15:20:09,183 INFO  [main][org.apache.spark.sql.hive.HiveContext] Initializing execution hive, version 0.13.1
2016-03-02 15:20:10,650 INFO  [main][org.apache.hadoop.hive.metastore.HiveMetaStore] 0: Opening raw store with implemenation class:org.apache.hadoop.hive.metastore.ObjectStore
2016-03-02 15:20:10,690 INFO  [main][org.apache.hadoop.hive.metastore.ObjectStore] ObjectStore, initialize called
2016-03-02 15:20:11,290 INFO  [main][DataNucleus.Persistence] Property datanucleus.cache.level2 unknown - will be ignored
2016-03-02 15:20:11,297 INFO  [main][DataNucleus.Persistence] Property hive.metastore.integral.jdo.pushdown unknown - will be ignored
2016-03-02 15:20:11,639 WARN  [main][DataNucleus.Connection] BoneCP specified but not present in CLASSPATH (or one of dependencies)
2016-03-02 15:20:12,564 WARN  [main][DataNucleus.Connection] BoneCP specified but not present in CLASSPATH (or one of dependencies)
2016-03-02 15:20:24,465 INFO  [main][org.apache.hadoop.hive.metastore.ObjectStore] Setting MetaStore object pin classes with hive.metastore.cache.pinobjtypes="Table,StorageDescriptor,SerDeInfo,Partition,Database,Type,FieldSchema,Order"
2016-03-02 15:20:24,675 INFO  [main][org.apache.hadoop.hive.metastore.MetaStoreDirectSql] MySQL check failed, assuming we are not on mysql: Lexical error at line 1, column 5.  Encountered: "@" (64), after : "".
2016-03-02 15:20:26,553 INFO  [main][DataNucleus.Datastore] The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2016-03-02 15:20:26,555 INFO  [main][DataNucleus.Datastore] The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2016-03-02 15:20:34,432 INFO  [main][DataNucleus.Datastore] The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2016-03-02 15:20:34,434 INFO  [main][DataNucleus.Datastore] The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2016-03-02 15:20:36,405 INFO  [main][org.apache.hadoop.hive.metastore.ObjectStore] Initialized ObjectStore
2016-03-02 15:20:37,087 WARN  [main][org.apache.hadoop.hive.metastore.ObjectStore] Version information not found in metastore. hive.metastore.schema.verification is not enabled so recording the schema version 0.13.1aa
2016-03-02 15:20:38,508 INFO  [main][org.apache.hadoop.hive.metastore.HiveMetaStore] Added admin role in metastore
2016-03-02 15:20:38,512 INFO  [main][org.apache.hadoop.hive.metastore.HiveMetaStore] Added public role in metastore
2016-03-02 15:20:38,955 INFO  [main][org.apache.hadoop.hive.metastore.HiveMetaStore] No user is added in admin role, since config is empty
2016-03-02 15:20:39,171 INFO  [main][org.apache.hadoop.hive.ql.session.SessionState] No Tez session required at this point. hive.execution.engine=mr.
2016-03-02 15:20:39,378 INFO  [main][org.apache.spark.sql.hive.HiveContext] Initializing HiveMetastoreConnection version 0.13.1 using Spark classes.
2016-03-02 15:20:40,656 WARN  [main][org.apache.hadoop.util.NativeCodeLoader] Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2016-03-02 15:20:40,715 INFO  [main][org.apache.hadoop.hive.metastore.HiveMetaStore] 0: Opening raw store with implemenation class:org.apache.hadoop.hive.metastore.ObjectStore
2016-03-02 15:20:40,749 INFO  [main][org.apache.hadoop.hive.metastore.ObjectStore] ObjectStore, initialize called
2016-03-02 15:20:40,965 INFO  [main][DataNucleus.Persistence] Property datanucleus.cache.level2 unknown - will be ignored
2016-03-02 15:20:40,966 INFO  [main][DataNucleus.Persistence] Property hive.metastore.integral.jdo.pushdown unknown - will be ignored
2016-03-02 15:20:41,073 WARN  [main][DataNucleus.Connection] BoneCP specified but not present in CLASSPATH (or one of dependencies)
2016-03-02 15:20:41,305 WARN  [main][DataNucleus.Connection] BoneCP specified but not present in CLASSPATH (or one of dependencies)
2016-03-02 15:20:49,676 INFO  [main][org.apache.hadoop.hive.metastore.ObjectStore] Setting MetaStore object pin classes with hive.metastore.cache.pinobjtypes="Table,StorageDescriptor,SerDeInfo,Partition,Database,Type,FieldSchema,Order"
2016-03-02 15:20:49,736 INFO  [main][org.apache.hadoop.hive.metastore.MetaStoreDirectSql] MySQL check failed, assuming we are not on mysql: Lexical error at line 1, column 5.  Encountered: "@" (64), after : "".
2016-03-02 15:20:51,060 INFO  [main][DataNucleus.Datastore] The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2016-03-02 15:20:51,067 INFO  [main][DataNucleus.Datastore] The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2016-03-02 15:20:56,759 INFO  [main][DataNucleus.Datastore] The class "org.apache.hadoop.hive.metastore.model.MFieldSchema" is tagged as "embedded-only" so does not have its own datastore table.
2016-03-02 15:20:56,760 INFO  [main][DataNucleus.Datastore] The class "org.apache.hadoop.hive.metastore.model.MOrder" is tagged as "embedded-only" so does not have its own datastore table.
2016-03-02 15:20:58,606 INFO  [main][org.apache.hadoop.hive.metastore.ObjectStore] Initialized ObjectStore
2016-03-02 15:20:58,903 WARN  [main][org.apache.hadoop.hive.metastore.ObjectStore] Version information not found in metastore. hive.metastore.schema.verification is not enabled so recording the schema version 0.13.1aa
2016-03-02 15:20:59,601 INFO  [main][org.apache.hadoop.hive.metastore.HiveMetaStore] Added admin role in metastore
2016-03-02 15:20:59,604 INFO  [main][org.apache.hadoop.hive.metastore.HiveMetaStore] Added public role in metastore
2016-03-02 15:20:59,945 INFO  [main][org.apache.hadoop.hive.metastore.HiveMetaStore] No user is added in admin role, since config is empty
2016-03-02 15:21:00,085 INFO  [main][org.apache.hadoop.hive.ql.session.SessionState] No Tez session required at this point. hive.execution.engine=mr.
2016-03-02 15:21:01,155 INFO  [main][org.apache.spark.SparkContext] Starting job: count at Main.scala:53
2016-03-02 15:21:01,324 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Got job 0 (count at Main.scala:53) with 10 output partitions (allowLocal=false)
2016-03-02 15:21:01,325 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Final stage: ResultStage 0(count at Main.scala:53)
2016-03-02 15:21:01,326 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Parents of final stage: List()
2016-03-02 15:21:01,331 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Missing parents: List()
2016-03-02 15:21:01,436 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Submitting ResultStage 0 (ParallelCollectionRDD[0] at parallelize at Main.scala:52), which has no missing parents
2016-03-02 15:21:02,138 INFO  [dag-scheduler-event-loop][org.apache.spark.storage.MemoryStore] ensureFreeSpace(1096) called with curMem=0, maxMem=278302556
2016-03-02 15:21:02,168 INFO  [dag-scheduler-event-loop][org.apache.spark.storage.MemoryStore] Block broadcast_0 stored as values in memory (estimated size 1096.0 B, free 265.4 MB)
2016-03-02 15:21:02,267 INFO  [dag-scheduler-event-loop][org.apache.spark.storage.MemoryStore] ensureFreeSpace(804) called with curMem=1096, maxMem=278302556
2016-03-02 15:21:02,268 INFO  [dag-scheduler-event-loop][org.apache.spark.storage.MemoryStore] Block broadcast_0_piece0 stored as bytes in memory (estimated size 804.0 B, free 265.4 MB)
2016-03-02 15:21:02,292 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.storage.BlockManagerInfo] Added broadcast_0_piece0 in memory on localhost:53982 (size: 804.0 B, free: 265.4 MB)
2016-03-02 15:21:02,296 INFO  [dag-scheduler-event-loop][org.apache.spark.SparkContext] Created broadcast 0 from broadcast at DAGScheduler.scala:874
2016-03-02 15:21:02,383 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Submitting 10 missing tasks from ResultStage 0 (ParallelCollectionRDD[0] at parallelize at Main.scala:52)
2016-03-02 15:21:02,385 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.TaskSchedulerImpl] Adding task set 0.0 with 10 tasks
2016-03-02 15:21:02,415 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.FairSchedulableBuilder] Added task set TaskSet_0 tasks to pool default
2016-03-02 15:21:02,535 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 0.0 in stage 0.0 (TID 0, localhost, PROCESS_LOCAL, 1386 bytes)
2016-03-02 15:21:02,540 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 1.0 in stage 0.0 (TID 1, localhost, PROCESS_LOCAL, 1390 bytes)
2016-03-02 15:21:02,541 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 2.0 in stage 0.0 (TID 2, localhost, PROCESS_LOCAL, 1386 bytes)
2016-03-02 15:21:02,542 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 3.0 in stage 0.0 (TID 3, localhost, PROCESS_LOCAL, 1390 bytes)
2016-03-02 15:21:02,600 INFO  [Executor task launch worker-1][org.apache.spark.executor.Executor] Running task 1.0 in stage 0.0 (TID 1)
2016-03-02 15:21:02,600 INFO  [Executor task launch worker-2][org.apache.spark.executor.Executor] Running task 2.0 in stage 0.0 (TID 2)
2016-03-02 15:21:02,600 INFO  [Executor task launch worker-0][org.apache.spark.executor.Executor] Running task 0.0 in stage 0.0 (TID 0)
2016-03-02 15:21:02,600 INFO  [Executor task launch worker-3][org.apache.spark.executor.Executor] Running task 3.0 in stage 0.0 (TID 3)
2016-03-02 15:21:02,650 INFO  [Executor task launch worker-0][org.apache.spark.executor.Executor] Fetching http://192.168.3.139:53963/jars/sbdsample-assembly-0.1-SNAPSHOT.jar with timestamp 1456903202896
2016-03-02 15:21:03,048 INFO  [Executor task launch worker-0][org.apache.spark.util.Utils] Fetching http://192.168.3.139:53963/jars/sbdsample-assembly-0.1-SNAPSHOT.jar to C:\Users\IBM_ADMIN\AppData\Local\Temp\spark-c4db7bd0-0a78-42ff-b9d9-bc5c52e158aa\userFiles-8ef1a71b-c574-4bf2-be8c-5b93a7059e0d\fetchFileTemp2809627281275215094.tmp
2016-03-02 15:21:11,918 INFO  [Executor task launch worker-0][org.apache.spark.executor.Executor] Adding file:/C:/Users/IBM_ADMIN/AppData/Local/Temp/spark-c4db7bd0-0a78-42ff-b9d9-bc5c52e158aa/userFiles-8ef1a71b-c574-4bf2-be8c-5b93a7059e0d/sbdsample-assembly-0.1-SNAPSHOT.jar to class loader
2016-03-02 15:21:12,208 INFO  [Executor task launch worker-1][org.apache.spark.executor.Executor] Finished task 1.0 in stage 0.0 (TID 1). 658 bytes result sent to driver
2016-03-02 15:21:12,208 INFO  [Executor task launch worker-2][org.apache.spark.executor.Executor] Finished task 2.0 in stage 0.0 (TID 2). 658 bytes result sent to driver
2016-03-02 15:21:12,208 INFO  [Executor task launch worker-3][org.apache.spark.executor.Executor] Finished task 3.0 in stage 0.0 (TID 3). 658 bytes result sent to driver
2016-03-02 15:21:12,208 INFO  [Executor task launch worker-0][org.apache.spark.executor.Executor] Finished task 0.0 in stage 0.0 (TID 0). 658 bytes result sent to driver
2016-03-02 15:21:12,211 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 4.0 in stage 0.0 (TID 4, localhost, PROCESS_LOCAL, 1386 bytes)
2016-03-02 15:21:12,217 INFO  [Executor task launch worker-0][org.apache.spark.executor.Executor] Running task 4.0 in stage 0.0 (TID 4)
2016-03-02 15:21:12,219 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 5.0 in stage 0.0 (TID 5, localhost, PROCESS_LOCAL, 1390 bytes)
2016-03-02 15:21:12,221 INFO  [Executor task launch worker-3][org.apache.spark.executor.Executor] Running task 5.0 in stage 0.0 (TID 5)
2016-03-02 15:21:12,223 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 6.0 in stage 0.0 (TID 6, localhost, PROCESS_LOCAL, 1386 bytes)
2016-03-02 15:21:12,224 INFO  [Executor task launch worker-2][org.apache.spark.executor.Executor] Running task 6.0 in stage 0.0 (TID 6)
2016-03-02 15:21:12,226 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 7.0 in stage 0.0 (TID 7, localhost, PROCESS_LOCAL, 1390 bytes)
2016-03-02 15:21:12,227 INFO  [Executor task launch worker-1][org.apache.spark.executor.Executor] Running task 7.0 in stage 0.0 (TID 7)
2016-03-02 15:21:12,254 INFO  [Executor task launch worker-0][org.apache.spark.executor.Executor] Finished task 4.0 in stage 0.0 (TID 4). 658 bytes result sent to driver
2016-03-02 15:21:12,257 INFO  [Executor task launch worker-1][org.apache.spark.executor.Executor] Finished task 7.0 in stage 0.0 (TID 7). 658 bytes result sent to driver
2016-03-02 15:21:12,290 INFO  [Executor task launch worker-2][org.apache.spark.executor.Executor] Finished task 6.0 in stage 0.0 (TID 6). 658 bytes result sent to driver
2016-03-02 15:21:12,290 INFO  [task-result-getter-0][org.apache.spark.scheduler.TaskSetManager] Finished task 1.0 in stage 0.0 (TID 1) in 9716 ms on localhost (1/10)
2016-03-02 15:21:12,290 INFO  [Executor task launch worker-3][org.apache.spark.executor.Executor] Finished task 5.0 in stage 0.0 (TID 5). 658 bytes result sent to driver
2016-03-02 15:21:12,293 INFO  [task-result-getter-1][org.apache.spark.scheduler.TaskSetManager] Finished task 2.0 in stage 0.0 (TID 2) in 9753 ms on localhost (2/10)
2016-03-02 15:21:12,296 INFO  [task-result-getter-3][org.apache.spark.scheduler.TaskSetManager] Finished task 0.0 in stage 0.0 (TID 0) in 9842 ms on localhost (3/10)
2016-03-02 15:21:12,297 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 8.0 in stage 0.0 (TID 8, localhost, PROCESS_LOCAL, 1386 bytes)
2016-03-02 15:21:12,298 INFO  [Executor task launch worker-3][org.apache.spark.executor.Executor] Running task 8.0 in stage 0.0 (TID 8)
2016-03-02 15:21:12,298 INFO  [task-result-getter-0][org.apache.spark.scheduler.TaskSetManager] Finished task 4.0 in stage 0.0 (TID 4) in 88 ms on localhost (4/10)
2016-03-02 15:21:12,300 INFO  [task-result-getter-2][org.apache.spark.scheduler.TaskSetManager] Finished task 3.0 in stage 0.0 (TID 3) in 9759 ms on localhost (5/10)
2016-03-02 15:21:12,302 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 9.0 in stage 0.0 (TID 9, localhost, PROCESS_LOCAL, 1390 bytes)
2016-03-02 15:21:12,304 INFO  [Executor task launch worker-2][org.apache.spark.executor.Executor] Running task 9.0 in stage 0.0 (TID 9)
2016-03-02 15:21:12,326 INFO  [Executor task launch worker-3][org.apache.spark.executor.Executor] Finished task 8.0 in stage 0.0 (TID 8). 658 bytes result sent to driver
2016-03-02 15:21:12,368 INFO  [task-result-getter-1][org.apache.spark.scheduler.TaskSetManager] Finished task 7.0 in stage 0.0 (TID 7) in 143 ms on localhost (6/10)
2016-03-02 15:21:12,369 INFO  [task-result-getter-2][org.apache.spark.scheduler.TaskSetManager] Finished task 8.0 in stage 0.0 (TID 8) in 72 ms on localhost (7/10)
2016-03-02 15:21:12,370 INFO  [task-result-getter-3][org.apache.spark.scheduler.TaskSetManager] Finished task 6.0 in stage 0.0 (TID 6) in 148 ms on localhost (8/10)
2016-03-02 15:21:12,372 INFO  [task-result-getter-0][org.apache.spark.scheduler.TaskSetManager] Finished task 5.0 in stage 0.0 (TID 5) in 153 ms on localhost (9/10)
2016-03-02 15:21:12,412 INFO  [Executor task launch worker-2][org.apache.spark.executor.Executor] Finished task 9.0 in stage 0.0 (TID 9). 658 bytes result sent to driver
2016-03-02 15:21:12,414 INFO  [task-result-getter-1][org.apache.spark.scheduler.TaskSetManager] Finished task 9.0 in stage 0.0 (TID 9) in 111 ms on localhost (10/10)
2016-03-02 15:21:12,448 INFO  [task-result-getter-1][org.apache.spark.scheduler.TaskSchedulerImpl] Removed TaskSet 0.0, whose tasks have all completed, from pool default
2016-03-02 15:21:12,449 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] ResultStage 0 (count at Main.scala:53) finished in 9.998 s
2016-03-02 15:21:12,458 INFO  [main][org.apache.spark.scheduler.DAGScheduler] Job 0 finished: count at Main.scala:53, took 11.302284 s
2016-03-02 15:21:12,663 INFO  [main][org.apache.spark.storage.MemoryStore] ensureFreeSpace(230632) called with curMem=1900, maxMem=278302556
2016-03-02 15:21:12,664 INFO  [main][org.apache.spark.storage.MemoryStore] Block broadcast_1 stored as values in memory (estimated size 225.2 KB, free 265.2 MB)
2016-03-02 15:21:12,883 INFO  [main][org.apache.spark.storage.MemoryStore] ensureFreeSpace(19750) called with curMem=232532, maxMem=278302556
2016-03-02 15:21:12,884 INFO  [main][org.apache.spark.storage.MemoryStore] Block broadcast_1_piece0 stored as bytes in memory (estimated size 19.3 KB, free 265.2 MB)
2016-03-02 15:21:12,885 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.storage.BlockManagerInfo] Added broadcast_1_piece0 in memory on localhost:53982 (size: 19.3 KB, free: 265.4 MB)
2016-03-02 15:21:12,887 INFO  [main][org.apache.spark.SparkContext] Created broadcast 1 from textFile at Main.scala:55
2016-03-02 15:21:13,096 INFO  [main][org.apache.hadoop.mapred.FileInputFormat] Total input paths to process : 1
2016-03-02 15:21:13,168 INFO  [main][org.apache.spark.SparkContext] Starting job: count at Main.scala:56
2016-03-02 15:21:13,170 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Got job 1 (count at Main.scala:56) with 2 output partitions (allowLocal=false)
2016-03-02 15:21:13,170 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Final stage: ResultStage 1(count at Main.scala:56)
2016-03-02 15:21:13,171 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Parents of final stage: List()
2016-03-02 15:21:13,173 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Missing parents: List()
2016-03-02 15:21:13,174 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Submitting ResultStage 1 (MapPartitionsRDD[2] at textFile at Main.scala:55), which has no missing parents
2016-03-02 15:21:13,201 INFO  [dag-scheduler-event-loop][org.apache.spark.storage.MemoryStore] ensureFreeSpace(2968) called with curMem=252282, maxMem=278302556
2016-03-02 15:21:13,202 INFO  [dag-scheduler-event-loop][org.apache.spark.storage.MemoryStore] Block broadcast_2 stored as values in memory (estimated size 2.9 KB, free 265.2 MB)
2016-03-02 15:21:13,206 INFO  [dag-scheduler-event-loop][org.apache.spark.storage.MemoryStore] ensureFreeSpace(1755) called with curMem=255250, maxMem=278302556
2016-03-02 15:21:13,207 INFO  [dag-scheduler-event-loop][org.apache.spark.storage.MemoryStore] Block broadcast_2_piece0 stored as bytes in memory (estimated size 1755.0 B, free 265.2 MB)
2016-03-02 15:21:13,210 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.storage.BlockManagerInfo] Added broadcast_2_piece0 in memory on localhost:53982 (size: 1755.0 B, free: 265.4 MB)
2016-03-02 15:21:13,212 INFO  [dag-scheduler-event-loop][org.apache.spark.SparkContext] Created broadcast 2 from broadcast at DAGScheduler.scala:874
2016-03-02 15:21:13,228 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] Submitting 2 missing tasks from ResultStage 1 (MapPartitionsRDD[2] at textFile at Main.scala:55)
2016-03-02 15:21:13,228 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.TaskSchedulerImpl] Adding task set 1.0 with 2 tasks
2016-03-02 15:21:13,230 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.FairSchedulableBuilder] Added task set TaskSet_1 tasks to pool default
2016-03-02 15:21:13,233 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 0.0 in stage 1.0 (TID 10, localhost, PROCESS_LOCAL, 1533 bytes)
2016-03-02 15:21:13,234 INFO  [sparkDriver-akka.actor.default-dispatcher-2][org.apache.spark.scheduler.TaskSetManager] Starting task 1.0 in stage 1.0 (TID 11, localhost, PROCESS_LOCAL, 1533 bytes)
2016-03-02 15:21:13,235 INFO  [Executor task launch worker-3][org.apache.spark.executor.Executor] Running task 1.0 in stage 1.0 (TID 11)
2016-03-02 15:21:13,235 INFO  [Executor task launch worker-2][org.apache.spark.executor.Executor] Running task 0.0 in stage 1.0 (TID 10)
2016-03-02 15:21:13,280 INFO  [Executor task launch worker-3][org.apache.spark.rdd.HadoopRDD] Input split: file:/E:/eclipse/workspace_new/workspace_scala/sbdsample/server/data/attributes.txt:1511+1511
2016-03-02 15:21:13,280 INFO  [Executor task launch worker-2][org.apache.spark.rdd.HadoopRDD] Input split: file:/E:/eclipse/workspace_new/workspace_scala/sbdsample/server/data/attributes.txt:0+1511
2016-03-02 15:21:13,368 INFO  [Executor task launch worker-3][org.apache.hadoop.conf.Configuration.deprecation] mapred.tip.id is deprecated. Instead, use mapreduce.task.id
2016-03-02 15:21:13,368 INFO  [Executor task launch worker-2][org.apache.hadoop.conf.Configuration.deprecation] mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id
2016-03-02 15:21:13,370 INFO  [Executor task launch worker-2][org.apache.hadoop.conf.Configuration.deprecation] mapred.task.partition is deprecated. Instead, use mapreduce.task.partition
2016-03-02 15:21:13,369 INFO  [Executor task launch worker-3][org.apache.hadoop.conf.Configuration.deprecation] mapred.task.is.map is deprecated. Instead, use mapreduce.task.ismap
2016-03-02 15:21:13,372 INFO  [Executor task launch worker-2][org.apache.hadoop.conf.Configuration.deprecation] mapred.job.id is deprecated. Instead, use mapreduce.job.id
2016-03-02 15:21:13,517 INFO  [Executor task launch worker-3][org.apache.spark.executor.Executor] Finished task 1.0 in stage 1.0 (TID 11). 1830 bytes result sent to driver
2016-03-02 15:21:13,518 INFO  [Executor task launch worker-2][org.apache.spark.executor.Executor] Finished task 0.0 in stage 1.0 (TID 10). 1830 bytes result sent to driver
2016-03-02 15:21:13,520 INFO  [task-result-getter-2][org.apache.spark.scheduler.TaskSetManager] Finished task 1.0 in stage 1.0 (TID 11) in 287 ms on localhost (1/2)
2016-03-02 15:21:13,523 INFO  [task-result-getter-3][org.apache.spark.scheduler.TaskSetManager] Finished task 0.0 in stage 1.0 (TID 10) in 292 ms on localhost (2/2)
2016-03-02 15:21:13,523 INFO  [dag-scheduler-event-loop][org.apache.spark.scheduler.DAGScheduler] ResultStage 1 (count at Main.scala:56) finished in 0.292 s
2016-03-02 15:21:13,526 INFO  [task-result-getter-3][org.apache.spark.scheduler.TaskSchedulerImpl] Removed TaskSet 1.0, whose tasks have all completed, from pool default
