03c6699ea836decbc5c8fc2dbae7bd3b,1777,2015/04/19,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1373,2015/04/20,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1146,2015/04/21,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1166,2015/04/22,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1241,2015/04/23,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,980,2015/04/24,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1319,2015/04/25,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1146,2015/04/26,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1358,2015/04/27,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1356,2015/04/28,988,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1073,2015/04/29,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1297,2015/04/30,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1964,2015/05/01,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1750,2015/05/02,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,973,2015/05/03,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1244,2015/05/04,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1082,2015/05/05,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1027,2015/05/06,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1205,2015/05/07,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1095,2015/05/08,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1262,2015/05/09,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1377,2015/05/10,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,960,2015/05/11,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1366,2015/05/12,988,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,879,2015/05/13,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1008,2015/05/14,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,803,2015/05/15,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,912,2015/05/16,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1144,2015/05/17,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1061,2015/05/18,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1125,2015/05/19,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,886,2015/05/20,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1105,2015/05/21,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,937,2015/05/22,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,884,2015/05/23,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1135,2015/05/24,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1349,2015/05/25,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1001,2015/05/26,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,998,2015/05/27,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,946,2015/05/28,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1126,2015/05/29,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1176,2015/05/30,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1017,2015/05/31,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1372,2015/06/01,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1220,2015/06/02,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,824,2015/06/03,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1019,2015/06/04,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,964,2015/06/05,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,966,2015/06/06,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,834,2015/06/07,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,903,2015/06/08,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1069,2015/06/09,988,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,970,2015/06/10,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1210,2015/06/11,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1010,2015/06/12,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,915,2015/06/13,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,862,2015/06/14,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,966,2015/06/15,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1782,2015/06/16,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1266,2015/06/17,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1174,2015/06/18,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1233,2015/06/19,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1014,2015/06/20,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,760,2015/06/21,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1025,2015/06/22,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1181,2015/06/23,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,935,2015/06/24,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,785,2015/06/25,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,874,2015/06/26,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1010,2015/06/27,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,789,2015/06/28,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1243,2015/06/29,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1102,2015/06/30,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,702,2015/07/01,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,653,2015/07/02,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,984,2015/07/03,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1074,2015/07/04,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,939,2015/07/05,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,711,2015/07/06,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,931,2015/07/07,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1233,2015/07/08,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,836,2015/07/09,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,848,2015/07/10,988,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,983,2015/07/11,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1017,2015/07/12,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,868,2015/07/13,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1207,2015/07/14,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1163,2015/07/15,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,830,2015/07/16,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,722,2015/07/17,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,941,2015/07/18,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,822,2015/07/19,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,857,2015/07/20,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1081,2015/07/21,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,824,2015/07/22,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,855,2015/07/23,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,438,2015/07/24,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,884,2015/07/25,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,553,2015/07/26,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,627,2015/07/27,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,913,2015/07/28,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,973,2015/07/29,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,780,2015/07/30,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,762,2015/07/31,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,944,2015/08/01,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1000,2015/08/02,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,878,2015/08/03,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,705,2015/08/04,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,748,2015/08/05,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,740,2015/08/06,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,753,2015/08/07,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,654,2015/08/08,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,683,2015/08/09,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,915,2015/08/10,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,812,2015/08/11,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,832,2015/08/12,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1307,2015/08/13,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1134,2015/08/14,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,950,2015/08/15,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,783,2015/08/16,98427,2015/06/01
03c6699ea836decbc5c8fc2dbae7bd3b,1464,2015/08/17,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,1145,2015/08/18,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,793,2015/08/19,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,563,2015/08/20,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,981,2015/08/21,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,615,2015/08/22,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,821,2015/08/23,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,783,2015/08/24,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,924,2015/08/25,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,979,2015/08/26,988,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,919,2015/08/27,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,581,2015/08/28,9953,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,561,2015/08/29,98427,2016/02/07
03c6699ea836decbc5c8fc2dbae7bd3b,488,2015/08/30,9953,2016/02/07
